source,target,edge_type
U03388,H030,LOCATED_AT
U03389,H016,LOCATED_AT
U03390,BB077,LOCATED_AT
U03391,BB081,LOCATED_AT
U03392,BB052,LOCATED_AT
U03393,BB089,LOCATED_AT
U03394,H025,LOCATED_AT
U03395,BB028,LOCATED_AT
U03396,H043,LOCATED_AT
U03397,H034,LOCATED_AT
U03398,BB083,LOCATED_AT
U03399,H016,LOCATED_AT
U03400,BB087,LOCATED_AT
U03401,H007,LOCATED_AT
U03402,BB088,LOCATED_AT
U03403,H001,LOCATED_AT
U03404,BB003,LOCATED_AT
U03405,H031,LOCATED_AT
U03406,H007,LOCATED_AT
U03407,H046,LOCATED_AT
U03408,BB013,LOCATED_AT
U03409,H001,LOCATED_AT
U03410,H019,LOCATED_AT
U03411,BB026,LOCATED_AT
U03412,H013,LOCATED_AT
U03413,H019,LOCATED_AT
U03414,BB065,LOCATED_AT
U03415,BB075,LOCATED_AT
U03416,H010,LOCATED_AT
U03417,BB028,LOCATED_AT
U03418,BB038,LOCATED_AT
U03419,BB019,LOCATED_AT
U03420,BB054,LOCATED_AT
U03421,H042,LOCATED_AT
U03422,BB010,LOCATED_AT
U03423,BB025,LOCATED_AT
U03424,BB002,LOCATED_AT
U03425,BB100,LOCATED_AT
U03426,H027,LOCATED_AT
U03427,H006,LOCATED_AT
U03428,BB047,LOCATED_AT
U03429,BB076,LOCATED_AT
U03430,H047,LOCATED_AT
U03431,H010,LOCATED_AT
U03432,BB047,LOCATED_AT
U03433,BB034,LOCATED_AT
U03434,H035,LOCATED_AT
U03435,BB024,LOCATED_AT
U03436,H030,LOCATED_AT
U03437,H047,LOCATED_AT
U03438,BB037,LOCATED_AT
U03439,H041,LOCATED_AT
U03440,H016,LOCATED_AT
U03441,H012,LOCATED_AT
U03442,H039,LOCATED_AT
U03443,BB050,LOCATED_AT
U03444,BB052,LOCATED_AT
U03445,H048,LOCATED_AT
U03446,H014,LOCATED_AT
U03447,BB063,LOCATED_AT
U03448,BB001,LOCATED_AT
U03449,BB012,LOCATED_AT
U03450,H034,LOCATED_AT
U03451,H028,LOCATED_AT
U03452,BB048,LOCATED_AT
U03453,BB074,LOCATED_AT
U03454,BB044,LOCATED_AT
U03455,BB002,LOCATED_AT
U03456,BB041,LOCATED_AT
U03457,H015,LOCATED_AT
U03458,H047,LOCATED_AT
U03459,H032,LOCATED_AT
U03460,BB086,LOCATED_AT
U03461,H046,LOCATED_AT
U03462,BB095,LOCATED_AT
U03463,BB008,LOCATED_AT
U03464,BB084,LOCATED_AT
U03465,BB070,LOCATED_AT
U03466,H004,LOCATED_AT
U03467,H040,LOCATED_AT
U03468,BB036,LOCATED_AT
U03469,BB044,LOCATED_AT
U03470,H019,LOCATED_AT
U03471,BB017,LOCATED_AT
U03472,H045,LOCATED_AT
U03473,BB046,LOCATED_AT
U03474,BB084,LOCATED_AT
U03475,H004,LOCATED_AT
U03476,BB004,LOCATED_AT
U03477,BB047,LOCATED_AT
U03478,BB071,LOCATED_AT
U03479,H031,LOCATED_AT
U03480,BB088,LOCATED_AT
U03481,H011,LOCATED_AT
U03482,H008,LOCATED_AT
U03483,H047,LOCATED_AT
U03484,BB061,LOCATED_AT
U03485,H024,LOCATED_AT
U03486,BB015,LOCATED_AT
U03487,BB039,LOCATED_AT
U03488,BB002,LOCATED_AT
U03489,H005,LOCATED_AT
U03490,H046,LOCATED_AT
U03491,H043,LOCATED_AT
U03492,H040,LOCATED_AT
U03493,BB017,LOCATED_AT
U03494,H024,LOCATED_AT
U03495,BB014,LOCATED_AT
U03496,BB073,LOCATED_AT
U03497,BB048,LOCATED_AT
U03498,H019,LOCATED_AT
U03499,H048,LOCATED_AT
U03500,H021,LOCATED_AT
U03501,BB096,LOCATED_AT
U03502,H025,LOCATED_AT
U03503,BB019,LOCATED_AT
U03504,H038,LOCATED_AT
U03505,BB005,LOCATED_AT
U03506,H026,LOCATED_AT
U03507,BB091,LOCATED_AT
U03508,BB042,LOCATED_AT
U03509,BB020,LOCATED_AT
U03510,H032,LOCATED_AT
U03511,H012,LOCATED_AT
U03512,H021,LOCATED_AT
U03513,BB019,LOCATED_AT
U03514,H011,LOCATED_AT
U03515,BB097,LOCATED_AT
U03516,H002,LOCATED_AT
U03517,H048,LOCATED_AT
U03518,H044,LOCATED_AT
U03519,BB091,LOCATED_AT
U03520,BB086,LOCATED_AT
U03521,BB083,LOCATED_AT
U03522,BB024,LOCATED_AT
U03523,BB093,LOCATED_AT
U03524,H042,LOCATED_AT
U03525,H034,LOCATED_AT
U03526,H007,LOCATED_AT
U03527,BB033,LOCATED_AT
U03528,BB037,LOCATED_AT
U03529,H016,LOCATED_AT
U03530,BB061,LOCATED_AT
U03531,H018,LOCATED_AT
U03532,H045,LOCATED_AT
U03533,H013,LOCATED_AT
U03534,H031,LOCATED_AT
U03535,BB078,LOCATED_AT
U03536,H029,LOCATED_AT
U03537,BB069,LOCATED_AT
U03538,H002,LOCATED_AT
U03539,BB060,LOCATED_AT
U03540,H015,LOCATED_AT
U03541,H045,LOCATED_AT
U03542,H050,LOCATED_AT
U03543,H050,LOCATED_AT
U03544,H029,LOCATED_AT
U03545,H043,LOCATED_AT
U03546,H021,LOCATED_AT
U03547,H037,LOCATED_AT
U03548,BB062,LOCATED_AT
U03549,H030,LOCATED_AT
U03550,BB100,LOCATED_AT
U03551,H025,LOCATED_AT
U03552,BB011,LOCATED_AT
U03553,BB010,LOCATED_AT
U03554,BB042,LOCATED_AT
U03555,BB055,LOCATED_AT
U03556,H015,LOCATED_AT
U03557,H040,LOCATED_AT
U03558,H022,LOCATED_AT
U03559,H027,LOCATED_AT
U03560,H014,LOCATED_AT
U03561,BB010,LOCATED_AT
U03562,H018,LOCATED_AT
U03563,H038,LOCATED_AT
U03564,BB064,LOCATED_AT
U03565,H033,LOCATED_AT
U03566,BB028,LOCATED_AT
U03567,BB057,LOCATED_AT
U03568,BB029,LOCATED_AT
U03569,H048,LOCATED_AT
U03570,BB005,LOCATED_AT
U03571,BB072,LOCATED_AT
U03572,BB095,LOCATED_AT
U03573,H024,LOCATED_AT
U03574,BB076,LOCATED_AT
U03575,BB086,LOCATED_AT
U03576,H028,LOCATED_AT
U03577,BB005,LOCATED_AT
U03578,H036,LOCATED_AT
U03579,H032,LOCATED_AT
U03580,BB081,LOCATED_AT
U03581,H026,LOCATED_AT
U03582,BB008,LOCATED_AT
U03583,BB054,LOCATED_AT
U03584,H017,LOCATED_AT
U03585,H019,LOCATED_AT
U03586,BB047,LOCATED_AT
U03587,H040,LOCATED_AT
U03588,H030,LOCATED_AT
U03589,H015,LOCATED_AT
U03590,H002,LOCATED_AT
U03591,H010,LOCATED_AT
U03592,H021,LOCATED_AT
U03593,H018,LOCATED_AT
U03594,BB023,LOCATED_AT
U03595,BB032,LOCATED_AT
U03596,H015,LOCATED_AT
U03597,BB086,LOCATED_AT
U03598,H031,LOCATED_AT
U03599,H010,LOCATED_AT
U03600,H032,LOCATED_AT
U03601,H008,LOCATED_AT
U03602,BB021,LOCATED_AT
U03603,H034,LOCATED_AT
U03604,H049,LOCATED_AT
U03605,BB067,LOCATED_AT
U03606,BB070,LOCATED_AT
U03607,BB014,LOCATED_AT
U03608,BB015,LOCATED_AT
U03609,H012,LOCATED_AT
U03610,BB067,LOCATED_AT
U03611,H019,LOCATED_AT
U03612,BB012,LOCATED_AT
U03613,H012,LOCATED_AT
U03614,H050,LOCATED_AT
U03615,H016,LOCATED_AT
U03616,H003,LOCATED_AT
U03617,BB020,LOCATED_AT
U03618,BB017,LOCATED_AT
U03619,H011,LOCATED_AT
U03620,H040,LOCATED_AT
U03621,H005,LOCATED_AT
U03622,H048,LOCATED_AT
U03623,BB063,LOCATED_AT
U03624,H010,LOCATED_AT
U03625,H044,LOCATED_AT
U03626,H048,LOCATED_AT
U03627,H050,LOCATED_AT
U03628,H014,LOCATED_AT
U03629,H019,LOCATED_AT
U03630,H017,LOCATED_AT
U03631,H008,LOCATED_AT
U03632,H001,LOCATED_AT
U03633,H012,LOCATED_AT
U03634,H029,LOCATED_AT
U03635,BB025,LOCATED_AT
U03636,H046,LOCATED_AT
U03637,H029,LOCATED_AT
U03638,H004,LOCATED_AT
U03639,H046,LOCATED_AT
U03640,H020,LOCATED_AT
U03641,H014,LOCATED_AT
U03642,BB071,LOCATED_AT
U03643,H029,LOCATED_AT
U03644,H033,LOCATED_AT
U03645,H013,LOCATED_AT
U03646,H032,LOCATED_AT
U03647,H005,LOCATED_AT
U03648,H014,LOCATED_AT
U03649,BB005,LOCATED_AT
U03650,BB048,LOCATED_AT
U03651,H042,LOCATED_AT
U03652,BB068,LOCATED_AT
U03653,BB073,LOCATED_AT
U03654,BB007,LOCATED_AT
U03655,H012,LOCATED_AT
U03656,BB043,LOCATED_AT
U03657,BB061,LOCATED_AT
U03658,H020,LOCATED_AT
U03659,BB049,LOCATED_AT
U03660,BB082,LOCATED_AT
U03661,H031,LOCATED_AT
U03662,H031,LOCATED_AT
U03663,BB011,LOCATED_AT
U03664,BB084,LOCATED_AT
U03665,BB081,LOCATED_AT
U03666,BB066,LOCATED_AT
U03667,BB052,LOCATED_AT
U03668,H037,LOCATED_AT
U03669,BB063,LOCATED_AT
U03670,BB011,LOCATED_AT
U03671,H014,LOCATED_AT
U03672,H038,LOCATED_AT
U03673,BB085,LOCATED_AT
U03674,H031,LOCATED_AT
U03675,H020,LOCATED_AT
U03676,BB004,LOCATED_AT
U03677,H045,LOCATED_AT
U03678,H008,LOCATED_AT
U03679,H001,LOCATED_AT
U03680,H046,LOCATED_AT
U03681,H002,LOCATED_AT
U03682,H020,LOCATED_AT
U03683,BB005,LOCATED_AT
U03684,H035,LOCATED_AT
U03685,H037,LOCATED_AT
U03686,H048,LOCATED_AT
U03687,H024,LOCATED_AT
U03688,BB041,LOCATED_AT
U03689,BB043,LOCATED_AT
U03690,BB065,LOCATED_AT
U03691,H039,LOCATED_AT
U03692,BB062,LOCATED_AT
U03693,H046,LOCATED_AT
U03694,BB064,LOCATED_AT
U03695,H030,LOCATED_AT
U03696,BB064,LOCATED_AT
U03697,BB003,LOCATED_AT
U03698,H002,LOCATED_AT
U03699,BB077,LOCATED_AT
U03700,H012,LOCATED_AT
U03701,BB047,LOCATED_AT
U03702,H043,LOCATED_AT
U03703,BB090,LOCATED_AT
U03704,H041,LOCATED_AT
U03705,BB044,LOCATED_AT
U03706,H036,LOCATED_AT
U03707,BB029,LOCATED_AT
U03708,BB032,LOCATED_AT
U03709,BB010,LOCATED_AT
U03710,BB021,LOCATED_AT
U03711,H016,LOCATED_AT
U03712,BB008,LOCATED_AT
U03713,BB010,LOCATED_AT
U03714,H015,LOCATED_AT
U03715,BB078,LOCATED_AT
U03716,BB008,LOCATED_AT
U03717,BB066,LOCATED_AT
U03718,H015,LOCATED_AT
U03719,H048,LOCATED_AT
U03720,BB074,LOCATED_AT
U03721,BB050,LOCATED_AT
U03722,H012,LOCATED_AT
U03723,H025,LOCATED_AT
U03724,H036,LOCATED_AT
U03725,BB023,LOCATED_AT
U03726,BB043,LOCATED_AT
U03727,H003,LOCATED_AT
U03728,H025,LOCATED_AT
U03729,BB012,LOCATED_AT
U03730,BB028,LOCATED_AT
U03731,H044,LOCATED_AT
U03732,BB022,LOCATED_AT
U03733,H023,LOCATED_AT
U03734,H034,LOCATED_AT
U03735,H043,LOCATED_AT
U03736,BB042,LOCATED_AT
U03737,BB031,LOCATED_AT
U03738,BB013,LOCATED_AT
U03739,H005,LOCATED_AT
U03740,BB020,LOCATED_AT
U03741,BB089,LOCATED_AT
U03742,H003,LOCATED_AT
U03743,BB090,LOCATED_AT
U03744,H018,LOCATED_AT
U03745,H003,LOCATED_AT
U03746,BB037,LOCATED_AT
U03747,BB080,LOCATED_AT
U03748,BB066,LOCATED_AT
U03749,BB093,LOCATED_AT
U03750,BB033,LOCATED_AT
U03751,H038,LOCATED_AT
U03752,H016,LOCATED_AT
U03753,BB068,LOCATED_AT
U03754,H013,LOCATED_AT
U03755,H001,LOCATED_AT
U03756,BB085,LOCATED_AT
U03757,H028,LOCATED_AT
U03758,BB034,LOCATED_AT
U03759,BB084,LOCATED_AT
U03760,H008,LOCATED_AT
U03761,BB082,LOCATED_AT
U03762,H016,LOCATED_AT
U03763,BB029,LOCATED_AT
U03764,H009,LOCATED_AT
U03765,BB048,LOCATED_AT
U03766,BB063,LOCATED_AT
U03767,BB026,LOCATED_AT
U03768,BB048,LOCATED_AT
U03769,BB071,LOCATED_AT
U03770,BB069,LOCATED_AT
U03771,BB076,LOCATED_AT
U03772,BB008,LOCATED_AT
U03773,BB059,LOCATED_AT
U03774,BB017,LOCATED_AT
U03775,BB079,LOCATED_AT
U03776,H021,LOCATED_AT
U03777,H041,LOCATED_AT
U03778,H030,LOCATED_AT
U03779,BB007,LOCATED_AT
U03780,BB081,LOCATED_AT
U03781,H049,LOCATED_AT
U03782,H018,LOCATED_AT
U03783,BB017,LOCATED_AT
U03784,BB089,LOCATED_AT
U03785,BB068,LOCATED_AT
U03786,H045,LOCATED_AT
U03787,BB096,LOCATED_AT
U03788,BB092,LOCATED_AT
U03789,H014,LOCATED_AT
U03790,H004,LOCATED_AT
U03791,H038,LOCATED_AT
U03792,BB037,LOCATED_AT
U03793,BB091,LOCATED_AT
U03794,H011,LOCATED_AT
U03795,H021,LOCATED_AT
U03796,H041,LOCATED_AT
U03797,BB044,LOCATED_AT
U03798,H004,LOCATED_AT
U03799,BB041,LOCATED_AT
U03800,BB018,LOCATED_AT
U03801,H043,LOCATED_AT
U03802,H030,LOCATED_AT
U03803,H004,LOCATED_AT
U03804,BB068,LOCATED_AT
U03805,H010,LOCATED_AT
U03806,BB083,LOCATED_AT
U03807,H039,LOCATED_AT
U03808,H043,LOCATED_AT
U03809,H027,LOCATED_AT
U03810,H036,LOCATED_AT
U03811,BB009,LOCATED_AT
U03812,BB068,LOCATED_AT
U03813,BB053,LOCATED_AT
U03814,BB043,LOCATED_AT
U03815,BB029,LOCATED_AT
U03816,H035,LOCATED_AT
U03817,H001,LOCATED_AT
U03818,H026,LOCATED_AT
U03819,H030,LOCATED_AT
U03820,H019,LOCATED_AT
U03821,BB076,LOCATED_AT
U03822,BB064,LOCATED_AT
U03823,H017,LOCATED_AT
U03824,BB078,LOCATED_AT
U03825,H029,LOCATED_AT
U03826,H035,LOCATED_AT
U03827,BB048,LOCATED_AT
U03828,BB011,LOCATED_AT
U03829,BB035,LOCATED_AT
U03830,BB041,LOCATED_AT
U03831,H004,LOCATED_AT
U03832,H029,LOCATED_AT
U03833,H008,LOCATED_AT
U03834,H016,LOCATED_AT
U03835,BB015,LOCATED_AT
U03836,BB085,LOCATED_AT
U03837,BB003,LOCATED_AT
U03838,BB034,LOCATED_AT
U03839,H009,LOCATED_AT
U03840,H018,LOCATED_AT
U03841,BB079,LOCATED_AT
U03842,H013,LOCATED_AT
U03843,H017,LOCATED_AT
U03844,BB041,LOCATED_AT
U03845,H009,LOCATED_AT
U03846,BB095,LOCATED_AT
U03847,BB005,LOCATED_AT
U03848,BB046,LOCATED_AT
U03849,BB011,LOCATED_AT
U03850,H026,LOCATED_AT
U03851,H004,LOCATED_AT
U03852,H026,LOCATED_AT
U03853,BB064,LOCATED_AT
U03854,BB054,LOCATED_AT
U03855,H023,LOCATED_AT
U03856,BB047,LOCATED_AT
U03857,BB064,LOCATED_AT
U03858,H003,LOCATED_AT
U03859,H036,LOCATED_AT
U03860,H028,LOCATED_AT
U03861,BB078,LOCATED_AT
U03862,BB005,LOCATED_AT
U03863,BB097,LOCATED_AT
U03864,H017,LOCATED_AT
U03865,H029,LOCATED_AT
U03866,BB087,LOCATED_AT
U03867,BB047,LOCATED_AT
U03868,H022,LOCATED_AT
U03869,H007,LOCATED_AT
U03870,H047,LOCATED_AT
U03871,H012,LOCATED_AT
U03872,H004,LOCATED_AT
U03873,BB020,LOCATED_AT
U03874,BB063,LOCATED_AT
U03875,H010,LOCATED_AT
U03876,H011,LOCATED_AT
U03877,H001,LOCATED_AT
U03878,H006,LOCATED_AT
U03879,BB009,LOCATED_AT
U03880,BB056,LOCATED_AT
U03881,BB046,LOCATED_AT
U03882,H031,LOCATED_AT
U03883,BB051,LOCATED_AT
U03884,BB002,LOCATED_AT
U03885,H030,LOCATED_AT
U03886,BB081,LOCATED_AT
U03887,H031,LOCATED_AT
U03888,BB090,LOCATED_AT
U03889,H029,LOCATED_AT
U03890,H034,LOCATED_AT
U03891,H033,LOCATED_AT
U03892,BB067,LOCATED_AT
U03893,BB030,LOCATED_AT
U03894,BB047,LOCATED_AT
U03895,H032,LOCATED_AT
U03896,H037,LOCATED_AT
U03897,H049,LOCATED_AT
U03898,BB078,LOCATED_AT
U03899,H004,LOCATED_AT
U03900,BB021,LOCATED_AT
U03901,BB028,LOCATED_AT
U03902,H003,LOCATED_AT
U03903,BB100,LOCATED_AT
U03904,H024,LOCATED_AT
U03905,H021,LOCATED_AT
U03906,BB082,LOCATED_AT
U03907,BB030,LOCATED_AT
U03908,H020,LOCATED_AT
U03909,H037,LOCATED_AT
U03910,BB050,LOCATED_AT
U03911,BB016,LOCATED_AT
U03912,BB093,LOCATED_AT
U03913,BB014,LOCATED_AT
U03914,BB075,LOCATED_AT
U03915,H001,LOCATED_AT
U03916,BB094,LOCATED_AT
U03917,H020,LOCATED_AT
U03918,H011,LOCATED_AT
U03919,BB093,LOCATED_AT
U03920,H025,LOCATED_AT
U03921,H023,LOCATED_AT
U03922,H001,LOCATED_AT
U03923,BB096,LOCATED_AT
U03924,H005,LOCATED_AT
U03925,H013,LOCATED_AT
U03926,H036,LOCATED_AT
U03927,BB053,LOCATED_AT
U03928,H009,LOCATED_AT
U03929,H047,LOCATED_AT
U03930,BB098,LOCATED_AT
U03931,BB084,LOCATED_AT
U03932,BB012,LOCATED_AT
U03933,H012,LOCATED_AT
U03934,BB076,LOCATED_AT
U03935,BB042,LOCATED_AT
U03936,BB013,LOCATED_AT
U03937,H014,LOCATED_AT
U03938,BB049,LOCATED_AT
U03939,H022,LOCATED_AT
U03940,H016,LOCATED_AT
U03941,H024,LOCATED_AT
U03942,BB078,LOCATED_AT
U03943,BB053,LOCATED_AT
U03944,H048,LOCATED_AT
U03945,BB036,LOCATED_AT
U03946,BB068,LOCATED_AT
U03947,BB067,LOCATED_AT
U03948,BB087,LOCATED_AT
U03949,BB088,LOCATED_AT
U03950,H004,LOCATED_AT
U03951,BB005,LOCATED_AT
U03952,H023,LOCATED_AT
U03953,BB051,LOCATED_AT
U03954,BB062,LOCATED_AT
U03955,BB045,LOCATED_AT
U03956,H026,LOCATED_AT
U03957,BB085,LOCATED_AT
U03958,BB008,LOCATED_AT
U03959,H015,LOCATED_AT
U03960,BB026,LOCATED_AT
U03961,BB030,LOCATED_AT
U03962,H046,LOCATED_AT
U03963,H033,LOCATED_AT
U03964,BB091,LOCATED_AT
U03965,H030,LOCATED_AT
U03966,BB063,LOCATED_AT
U03967,H030,LOCATED_AT
U03968,BB059,LOCATED_AT
U03969,BB067,LOCATED_AT
U03970,H021,LOCATED_AT
U03971,H021,LOCATED_AT
U03972,BB040,LOCATED_AT
U03973,BB085,LOCATED_AT
U03974,H017,LOCATED_AT
U03975,H033,LOCATED_AT
U03976,H028,LOCATED_AT
U03977,H025,LOCATED_AT
U03978,BB007,LOCATED_AT
U03979,H017,LOCATED_AT
U03980,BB004,LOCATED_AT
U03981,BB003,LOCATED_AT
U03982,H015,LOCATED_AT
U03983,H007,LOCATED_AT
U03984,BB095,LOCATED_AT
U03985,BB064,LOCATED_AT
U03986,H027,LOCATED_AT
U03987,H041,LOCATED_AT
U03988,BB037,LOCATED_AT
U03989,BB080,LOCATED_AT
U03990,BB020,LOCATED_AT
U03991,H007,LOCATED_AT
U03992,BB069,LOCATED_AT
U03993,BB033,LOCATED_AT
U03994,H039,LOCATED_AT
U03995,BB015,LOCATED_AT
U03996,H026,LOCATED_AT
U03997,BB013,LOCATED_AT
U03998,BB089,LOCATED_AT
U03999,BB081,LOCATED_AT
U04000,H012,LOCATED_AT
U04001,BB093,LOCATED_AT
U04002,BB071,LOCATED_AT
U04003,BB015,LOCATED_AT
U04004,H032,LOCATED_AT
U04005,H028,LOCATED_AT
U04006,BB098,LOCATED_AT
U04007,BB030,LOCATED_AT
U04008,BB054,LOCATED_AT
U04009,H012,LOCATED_AT
U04010,BB020,LOCATED_AT
U04011,H016,LOCATED_AT
U04012,BB080,LOCATED_AT
U04013,H012,LOCATED_AT
U04014,H002,LOCATED_AT
U04015,H022,LOCATED_AT
U04016,H045,LOCATED_AT
U04017,BB020,LOCATED_AT
U04018,BB019,LOCATED_AT
U04019,BB021,LOCATED_AT
U04020,BB078,LOCATED_AT
U04021,BB042,LOCATED_AT
U04022,H046,LOCATED_AT
U04023,H024,LOCATED_AT
U04024,H005,LOCATED_AT
U04025,BB065,LOCATED_AT
U04026,BB057,LOCATED_AT
U04027,BB074,LOCATED_AT
U04028,BB006,LOCATED_AT
U04029,H024,LOCATED_AT
U04030,H030,LOCATED_AT
U04031,H006,LOCATED_AT
U04032,BB098,LOCATED_AT
U04033,BB034,LOCATED_AT
U04034,H038,LOCATED_AT
U04035,H016,LOCATED_AT
U04036,H018,LOCATED_AT
U04037,H040,LOCATED_AT
U04038,H048,LOCATED_AT
U04039,BB096,LOCATED_AT
U04040,BB060,LOCATED_AT
U04041,BB056,LOCATED_AT
U04042,H034,LOCATED_AT
U04043,BB007,LOCATED_AT
U04044,BB076,LOCATED_AT
U04045,H007,LOCATED_AT
U04046,H020,LOCATED_AT
U04047,H033,LOCATED_AT
U04048,H047,LOCATED_AT
U04049,BB059,LOCATED_AT
U04050,H031,LOCATED_AT
U04051,BB046,LOCATED_AT
U04052,BB010,LOCATED_AT
U04053,BB094,LOCATED_AT
U04054,H039,LOCATED_AT
U04055,H009,LOCATED_AT
U04056,H030,LOCATED_AT
U04057,H040,LOCATED_AT
U04058,H026,LOCATED_AT
U04059,BB004,LOCATED_AT
U04060,H045,LOCATED_AT
U04061,BB055,LOCATED_AT
U04062,H021,LOCATED_AT
U04063,H002,LOCATED_AT
U04064,H045,LOCATED_AT
U04065,BB098,LOCATED_AT
U04066,BB075,LOCATED_AT
U04067,BB087,LOCATED_AT
U04068,BB067,LOCATED_AT
U04069,BB053,LOCATED_AT
U04070,BB086,LOCATED_AT
U04071,H019,LOCATED_AT
U04072,H023,LOCATED_AT
U04073,H013,LOCATED_AT
U04074,BB031,LOCATED_AT
U04075,BB075,LOCATED_AT
U04076,H012,LOCATED_AT
U04077,H008,LOCATED_AT
U04078,BB099,LOCATED_AT
U04079,H024,LOCATED_AT
U04080,H025,LOCATED_AT
U04081,H039,LOCATED_AT
U04082,H025,LOCATED_AT
U04083,H035,LOCATED_AT
U04084,BB048,LOCATED_AT
U04085,H031,LOCATED_AT
U04086,H025,LOCATED_AT
U04087,H009,LOCATED_AT
U04088,BB021,LOCATED_AT
U04089,BB008,LOCATED_AT
U04090,H012,LOCATED_AT
U04091,H041,LOCATED_AT
U04092,BB061,LOCATED_AT
U04093,BB093,LOCATED_AT
U04094,H035,LOCATED_AT
U04095,BB053,LOCATED_AT
U04096,BB089,LOCATED_AT
U04097,BB041,LOCATED_AT
U04098,H040,LOCATED_AT
U04099,H018,LOCATED_AT
U04100,BB097,LOCATED_AT
U04101,H030,LOCATED_AT
U04102,BB027,LOCATED_AT
U04103,H041,LOCATED_AT
U04104,H017,LOCATED_AT
U04105,H040,LOCATED_AT
U04106,BB061,LOCATED_AT
U04107,H043,LOCATED_AT
U04108,H009,LOCATED_AT
U04109,BB025,LOCATED_AT
U04110,H006,LOCATED_AT
U04111,BB063,LOCATED_AT
U04112,H011,LOCATED_AT
U04113,BB096,LOCATED_AT
U04114,BB055,LOCATED_AT
U04115,H029,LOCATED_AT
U04116,H039,LOCATED_AT
U04117,H025,LOCATED_AT
U04118,BB050,LOCATED_AT
U04119,H043,LOCATED_AT
U04120,H031,LOCATED_AT
U04121,BB072,LOCATED_AT
U04122,BB022,LOCATED_AT
U04123,BB070,LOCATED_AT
U04124,H039,LOCATED_AT
U04125,BB013,LOCATED_AT
U04126,BB007,LOCATED_AT
U04127,BB033,LOCATED_AT
U04128,H028,LOCATED_AT
U04129,BB090,LOCATED_AT
U04130,H028,LOCATED_AT
U04131,H018,LOCATED_AT
U04132,BB098,LOCATED_AT
U04133,BB013,LOCATED_AT
U04134,H001,LOCATED_AT
U04135,H040,LOCATED_AT
U04136,BB064,LOCATED_AT
U04137,H017,LOCATED_AT
U04138,H044,LOCATED_AT
U04139,BB033,LOCATED_AT
U04140,BB010,LOCATED_AT
U04141,BB003,LOCATED_AT
U04142,H015,LOCATED_AT
U04143,BB060,LOCATED_AT
U04144,BB055,LOCATED_AT
U04145,H040,LOCATED_AT
U04146,H008,LOCATED_AT
U04147,H017,LOCATED_AT
U04148,BB071,LOCATED_AT
U04149,BB035,LOCATED_AT
U04150,H015,LOCATED_AT
U04151,H043,LOCATED_AT
U04152,H004,LOCATED_AT
U04153,BB048,LOCATED_AT
U04154,H037,LOCATED_AT
U04155,BB003,LOCATED_AT
U04156,H030,LOCATED_AT
U04157,H033,LOCATED_AT
U04158,H025,LOCATED_AT
U04159,H007,LOCATED_AT
U04160,H028,LOCATED_AT
U04161,BB050,LOCATED_AT
U04162,BB082,LOCATED_AT
U04163,BB042,LOCATED_AT
U04164,BB064,LOCATED_AT
U04165,BB077,LOCATED_AT
U04166,H007,LOCATED_AT
U04167,H017,LOCATED_AT
U04168,H012,LOCATED_AT
U04169,BB049,LOCATED_AT
U04170,H032,LOCATED_AT
U04171,BB021,LOCATED_AT
U04172,BB003,LOCATED_AT
U04173,H002,LOCATED_AT
U04174,H012,LOCATED_AT
U04175,H035,LOCATED_AT
U04176,BB018,LOCATED_AT
U04177,BB093,LOCATED_AT
U04178,H038,LOCATED_AT
U04179,BB005,LOCATED_AT
U04180,BB012,LOCATED_AT
U04181,BB096,LOCATED_AT
U04182,H048,LOCATED_AT
U04183,BB034,LOCATED_AT
U04184,BB037,LOCATED_AT
U04185,BB018,LOCATED_AT
U04186,BB078,LOCATED_AT
U04187,BB039,LOCATED_AT
U04188,BB099,LOCATED_AT
U04189,BB052,LOCATED_AT
U04190,BB004,LOCATED_AT
U04191,H016,LOCATED_AT
U04192,H021,LOCATED_AT
U04193,H049,LOCATED_AT
U04194,BB041,LOCATED_AT
U04195,H013,LOCATED_AT
U04196,H031,LOCATED_AT
U04197,BB077,LOCATED_AT
U04198,H048,LOCATED_AT
U04199,BB034,LOCATED_AT
U04200,H033,LOCATED_AT
U04201,H040,LOCATED_AT
U04202,BB066,LOCATED_AT
U04203,H018,LOCATED_AT
U04204,H037,LOCATED_AT
U04205,H042,LOCATED_AT
U04206,H044,LOCATED_AT
U04207,H026,LOCATED_AT
U04208,H002,LOCATED_AT
U04209,H019,LOCATED_AT
U04210,BB032,LOCATED_AT
U04211,BB098,LOCATED_AT
U04212,BB046,LOCATED_AT
U04213,BB003,LOCATED_AT
U04214,H016,LOCATED_AT
U04215,BB014,LOCATED_AT
U04216,H008,LOCATED_AT
U04217,BB078,LOCATED_AT
U04218,BB001,LOCATED_AT
U04219,H028,LOCATED_AT
U04220,H018,LOCATED_AT
U04221,H025,LOCATED_AT
U04222,BB035,LOCATED_AT
U04223,BB047,LOCATED_AT
U04224,H023,LOCATED_AT
U04225,BB073,LOCATED_AT
U04226,H033,LOCATED_AT
U04227,H036,LOCATED_AT
U04228,H021,LOCATED_AT
U04229,H048,LOCATED_AT
U04230,BB015,LOCATED_AT
U04231,H036,LOCATED_AT
U04232,H008,LOCATED_AT
U04233,H012,LOCATED_AT
U04234,H024,LOCATED_AT
U04235,H036,LOCATED_AT
